"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Women	20-49	Melanoma	2012	16.40	16.42	NA	0.9164*	1	1
Women	20-49	Melanoma	2013	17.14	16.57	NA	0.9164*	1	1
Women	20-49	Melanoma	2014	17.52	16.72	NA	0.9164*	1	1
Women	20-49	Melanoma	2015	16.68	16.88	NA	0.9164*	1	1
Women	20-49	Melanoma	2016	17.68	17.03	NA	0.9164*	1	1
Women	20-49	Melanoma	2017	16.18	17.19	NA	0.9164*	1	1
Women	20-49	Melanoma	2018	17.41	17.34	NA	0.9164*	1	1
Women	20-49	Melanoma	2019	17.39	17.50	NA	0.9164*	1	1
Women	20-49	MultipleMyeloma	2001	0.60	0.55	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2002	0.67	0.58	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2003	0.51	0.61	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2004	0.71	0.65	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2005	0.60	0.69	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2006	0.71	0.73	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2007	0.70	0.78	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2008	0.93	0.82	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2009	0.76	0.87	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2010	0.88	0.92	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2011	0.90	0.98	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2012	1.06	1.04	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2013	1.40	1.10	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2014	1.32	1.17	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2015	1.17	1.24	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2016	1.27	1.31	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2017	1.46	1.39	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2018	1.51	1.48	NA	6.0237*	0	0
Women	20-49	MultipleMyeloma	2019	1.41	1.56	NA	6.0237*	0	0
Women	20-49	Non-Hodgkin Lymphoma	2001	4.80	4.60	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2002	4.33	4.62	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2003	4.62	4.64	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2004	4.80	4.66	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2005	4.30	4.68	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2006	4.38	4.70	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2007	4.83	4.72	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2008	4.57	4.74	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2009	5.10	4.76	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2010	5.10	4.78	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2011	5.38	4.80	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2012	5.15	4.82	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2013	4.78	4.84	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2014	4.84	4.87	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2015	4.81	4.89	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2016	4.99	4.91	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2017	4.62	4.93	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2018	4.42	4.95	NA	0.4271	0	0
Women	20-49	Non-Hodgkin Lymphoma	2019	5.26	4.97	NA	0.4271	0	0
Women	20-49	Oesophagus	2001	0.83	0.70	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2002	0.67	0.69	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2003	0.74	0.68	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2004	0.62	0.67	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2005	0.60	0.65	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2006	0.71	0.64	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2007	0.56	0.63	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2008	0.69	0.62	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2009	0.55	0.61	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2010	0.53	0.60	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2011	0.50	0.59	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2012	0.58	0.58	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2013	0.62	0.56	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2014	0.58	0.55	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2015	0.53	0.54	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2016	0.55	0.53	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2017	0.43	0.52	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2018	0.71	0.52	NA	-1.8208*	0	0
Women	20-49	Oesophagus	2019	0.49	0.51	NA	-1.8208*	0	0
Women	20-49	Oral	2001	2.47	2.26	NA	2.1495*	0	0
Women	20-49	Oral	2002	2.08	2.31	NA	2.1495*	0	0
Women	20-49	Oral	2003	2.39	2.36	NA	2.1495*	0	0
Women	20-49	Oral	2004	2.10	2.41	NA	2.1495*	0	0
Women	20-49	Oral	2005	2.38	2.47	NA	2.1495*	0	0
Women	20-49	Oral	2006	2.55	2.52	NA	2.1495*	0	0
Women	20-49	Oral	2007	2.58	2.57	NA	2.1495*	0	0
Women	20-49	Oral	2008	2.94	2.63	NA	2.1495*	0	0
Women	20-49	Oral	2009	2.97	2.68	NA	2.1495*	0	0
Women	20-49	Oral	2010	2.82	2.74	NA	2.1495*	0	0
Women	20-49	Oral	2011	2.58	2.80	NA	2.1495*	0	0
Women	20-49	Oral	2012	3.09	2.86	NA	2.1495*	0	0
Women	20-49	Oral	2013	2.89	2.92	NA	2.1495*	0	0
Women	20-49	Oral	2014	3.03	2.98	NA	2.1495*	0	0
Women	20-49	Oral	2015	3.08	3.05	NA	2.1495*	0	0
Women	20-49	Oral	2016	3.28	3.11	NA	2.1495*	0	0
Women	20-49	Oral	2017	3.02	3.18	NA	2.1495*	0	0
Women	20-49	Oral	2018	3.23	3.25	NA	2.1495*	0	0
Women	20-49	Oral	2019	3.08	3.32	NA	2.1495*	0	0
Women	20-49	Ovary	2001	8.88	8.44	NA	1.3637*	1	1
Women	20-49	Ovary	2002	8.58	8.55	NA	1.3637*	1	1
Women	20-49	Ovary	2003	8.80	8.67	NA	1.3637*	1	1
Women	20-49	Ovary	2004	8.36	8.79	NA	1.3637*	1	1
Women	20-49	Ovary	2005	8.24	8.91	NA	1.3637*	1	1
Women	20-49	Ovary	2006	9.04	9.03	NA	1.3637*	1	1
Women	20-49	Ovary	2007	9.55	9.15	NA	1.3637*	1	1
Women	20-49	Ovary	2008	9.38	9.28	NA	1.3637*	1	1
Women	20-49	Ovary	2009	9.35	9.40	NA	1.3637*	1	1
Women	20-49	Ovary	2010	9.54	9.53	NA	1.3637*	1	1
Women	20-49	Ovary	2011	9.46	9.66	NA	1.3637*	1	1
Women	20-49	Ovary	2012	10.03	9.79	NA	1.3637*	1	1
Women	20-49	Ovary	2013	9.95	9.93	Joinpoint 1	NA	1	1
Women	20-49	Ovary	2014	10.06	9.87	NA	-0.5676	1	1
Women	20-49	Ovary	2015	9.50	9.82	NA	-0.5676	1	1
Women	20-49	Ovary	2016	10.02	9.76	NA	-0.5676	1	1
Women	20-49	Ovary	2017	9.52	9.70	NA	-0.5676	1	1
Women	20-49	Ovary	2018	9.82	9.65	NA	-0.5676	1	1
Women	20-49	Ovary	2019	9.52	9.59	NA	-0.5676	1	1
Women	20-49	Pancreas	2001	0.97	0.94	NA	2.6323*	0	0
Women	20-49	Pancreas	2002	1.14	0.97	NA	2.6323*	0	0
Women	20-49	Pancreas	2003	0.89	0.99	NA	2.6323*	0	0
Women	20-49	Pancreas	2004	0.86	1.02	NA	2.6323*	0	0
Women	20-49	Pancreas	2005	1.03	1.04	NA	2.6323*	0	0
Women	20-49	Pancreas	2006	1.24	1.07	NA	2.6323*	0	0
Women	20-49	Pancreas	2007	1.10	1.10	NA	2.6323*	0	0
Women	20-49	Pancreas	2008	1.09	1.13	NA	2.6323*	0	0
Women	20-49	Pancreas	2009	1.12	1.16	NA	2.6323*	0	0
Women	20-49	Pancreas	2010	1.13	1.19	NA	2.6323*	0	0
Women	20-49	Pancreas	2011	1.22	1.22	NA	2.6323*	0	0
Women	20-49	Pancreas	2012	1.22	1.25	NA	2.6323*	0	0
Women	20-49	Pancreas	2013	1.43	1.29	NA	2.6323*	0	0
Women	20-49	Pancreas	2014	1.28	1.32	NA	2.6323*	0	0
Women	20-49	Pancreas	2015	1.45	1.35	NA	2.6323*	0	0
Women	20-49	Pancreas	2016	1.38	1.39	NA	2.6323*	0	0
Women	20-49	Pancreas	2017	1.30	1.43	NA	2.6323*	0	0
Women	20-49	Pancreas	2018	1.49	1.46	NA	2.6323*	0	0
Women	20-49	Pancreas	2019	1.57	1.50	NA	2.6323*	0	0
Women	20-49	Stomach	2001	1.34	1.13	NA	0.5169	0	0
Women	20-49	Stomach	2002	0.96	1.14	NA	0.5169	0	0
Women	20-49	Stomach	2003	1.23	1.14	NA	0.5169	0	0
Women	20-49	Stomach	2004	1.29	1.15	NA	0.5169	0	0
Women	20-49	Stomach	2005	1.07	1.15	NA	0.5169	0	0
Women	20-49	Stomach	2006	1.11	1.16	NA	0.5169	0	0
Women	20-49	Stomach	2007	1.19	1.16	NA	0.5169	0	0
Women	20-49	Stomach	2008	1.06	1.17	NA	0.5169	0	0
Women	20-49	Stomach	2009	1.09	1.18	NA	0.5169	0	0
Women	20-49	Stomach	2010	1.30	1.18	NA	0.5169	0	0
Women	20-49	Stomach	2011	1.13	1.19	NA	0.5169	0	0
Women	20-49	Stomach	2012	1.30	1.20	NA	0.5169	0	0
Women	20-49	Stomach	2013	1.08	1.20	NA	0.5169	0	0
Women	20-49	Stomach	2014	1.19	1.21	NA	0.5169	0	0
Women	20-49	Stomach	2015	1.21	1.21	NA	0.5169	0	0
Women	20-49	Stomach	2016	1.16	1.22	NA	0.5169	0	0
Women	20-49	Stomach	2017	1.20	1.23	NA	0.5169	0	0
Women	20-49	Stomach	2018	1.24	1.23	NA	0.5169	0	0
Women	20-49	Stomach	2019	1.43	1.24	NA	0.5169	0	0
Women	20-49	Thyroid	2001	3.87	3.92	NA	7.5669*	1	1
Women	20-49	Thyroid	2002	4.27	4.22	NA	7.5669*	1	1
Women	20-49	Thyroid	2003	4.39	4.54	NA	7.5669*	1	1
Women	20-49	Thyroid	2004	4.92	4.88	NA	7.5669*	1	1
Women	20-49	Thyroid	2005	5.08	5.25	NA	7.5669*	1	1
Women	20-49	Thyroid	2006	6.07	5.65	NA	7.5669*	1	1
Women	20-49	Thyroid	2007	6.24	6.08	NA	7.5669*	1	1
Women	20-49	Thyroid	2008	6.57	6.54	NA	7.5669*	1	1
Women	20-49	Thyroid	2009	6.85	7.03	NA	7.5669*	1	1
Women	20-49	Thyroid	2010	7.54	7.56	NA	7.5669*	1	1
Women	20-49	Thyroid	2011	8.05	8.14	NA	7.5669*	1	1
Women	20-49	Thyroid	2012	8.83	8.75	NA	7.5669*	1	1
Women	20-49	Thyroid	2013	9.59	9.41	Joinpoint 1	NA	1	1
Women	20-49	Thyroid	2014	9.30	9.72	NA	3.2739*	1	1
Women	20-49	Thyroid	2015	9.87	10.04	NA	3.2739*	1	1
Women	20-49	Thyroid	2016	10.82	10.37	NA	3.2739*	1	1
Women	20-49	Thyroid	2017	10.68	10.71	NA	3.2739*	1	1
Women	20-49	Thyroid	2018	11.03	11.06	NA	3.2739*	1	1
Women	20-49	Thyroid	2019	11.37	11.42	NA	3.2739*	1	1
Women	50+	Bladder	2001	26.31	25.45	NA	-0.8282*	1	1
Women	50+	Bladder	2002	24.89	25.23	NA	-0.8282*	1	1
Women	50+	Bladder	2003	25.24	25.03	NA	-0.8282*	1	1
Women	50+	Bladder	2004	23.97	24.82	NA	-0.8282*	1	1
Women	50+	Bladder	2005	24.52	24.61	NA	-0.8282*	1	1
Women	50+	Bladder	2006	24.59	24.41	NA	-0.8282*	1	1
Women	50+	Bladder	2007	23.83	24.21	NA	-0.8282*	1	1
Women	50+	Bladder	2008	24.52	24.01	NA	-0.8282*	1	1
Women	50+	Bladder	2009	23.12	23.81	NA	-0.8282*	1	1
Women	50+	Bladder	2010	23.75	23.61	NA	-0.8282*	1	1
Women	50+	Bladder	2011	24.21	23.41	Joinpoint 1	NA	1	1
Women	50+	Bladder	2012	23.41	22.93	NA	-2.0546*	1	1
Women	50+	Bladder	2013	22.85	22.46	NA	-2.0546*	1	1
Women	50+	Bladder	2014	20.83	22.00	NA	-2.0546*	1	1
Women	50+	Bladder	2015	21.23	21.55	NA	-2.0546*	1	1
Women	50+	Bladder	2016	20.99	21.11	NA	-2.0546*	1	1
Women	50+	Bladder	2017	20.90	20.67	NA	-2.0546*	1	1
Women	50+	Bladder	2018	19.85	20.25	NA	-2.0546*	1	1
Women	50+	Bladder	2019	20.52	19.83	NA	-2.0546*	1	1
Women	50+	Brain and CNS	2001	12.86	12.77	NA	-0.5802	2	2
Women	50+	Brain and CNS	2002	12.58	12.69	NA	-0.5802	2	2
Women	50+	Brain and CNS	2003	12.53	12.62	NA	-0.5802	2	2
Women	50+	Brain and CNS	2004	12.70	12.54	NA	-0.5802	2	2
Women	50+	Brain and CNS	2005	12.17	12.47	Joinpoint 1	NA	2	2
Women	50+	Brain and CNS	2006	13.25	12.94	NA	3.7874	2	2
Women	50+	Brain and CNS	2007	13.47	13.43	NA	3.7874	2	2
Women	50+	Brain and CNS	2008	14.11	13.94	NA	3.7874	2	2
Women	50+	Brain and CNS	2009	14.49	14.47	Joinpoint 2	NA	2	2
Women	50+	Brain and CNS	2010	13.78	14.37	NA	-0.7248	2	2
Women	50+	Brain and CNS	2011	14.71	14.26	NA	-0.7248	2	2
Women	50+	Brain and CNS	2012	13.57	14.16	NA	-0.7248	2	2
Women	50+	Brain and CNS	2013	14.87	14.06	NA	-0.7248	2	2
Women	50+	Brain and CNS	2014	13.58	13.95	NA	-0.7248	2	2
Women	50+	Brain and CNS	2015	14.02	13.85	NA	-0.7248	2	2
Women	50+	Brain and CNS	2016	13.82	13.75	NA	-0.7248	2	2
Women	50+	Brain and CNS	2017	13.79	13.65	NA	-0.7248	2	2
Women	50+	Brain and CNS	2018	13.15	13.55	NA	-0.7248	2	2
Women	50+	Brain and CNS	2019	13.61	13.46	NA	-0.7248	2	2
Women	50+	Breast	2001	320.29	317.06	NA	2.9828	1	1
Women	50+	Breast	2002	319.95	326.51	NA	2.9828	1	1
Women	50+	Breast	2003	337.26	336.25	Joinpoint 1	NA	1	1
Women	50+	Breast	2004	336.83	337.65	NA	0.4163*	1	1
Women	50+	Breast	2005	343.66	339.06	NA	0.4163*	1	1
Women	50+	Breast	2006	340.74	340.47	NA	0.4163*	1	1
Women	50+	Breast	2007	337.87	341.89	NA	0.4163*	1	1
Women	50+	Breast	2008	349.01	343.31	NA	0.4163*	1	1
Women	50+	Breast	2009	340.99	344.74	NA	0.4163*	1	1
Women	50+	Breast	2010	343.49	346.17	NA	0.4163*	1	1
Women	50+	Breast	2011	342.39	347.61	NA	0.4163*	1	1
Women	50+	Breast	2012	346.20	349.06	NA	0.4163*	1	1
Women	50+	Breast	2013	356.66	350.51	NA	0.4163*	1	1
Women	50+	Breast	2014	365.88	351.97	NA	0.4163*	1	1
Women	50+	Breast	2015	357.47	353.44	NA	0.4163*	1	1
Women	50+	Breast	2016	351.07	354.91	NA	0.4163*	1	1
Women	50+	Breast	2017	348.05	356.39	NA	0.4163*	1	1
Women	50+	Breast	2018	360.63	357.87	NA	0.4163*	1	1
Women	50+	Breast	2019	356.57	359.36	NA	0.4163*	1	1
Women	50+	Cervix	2001	13.07	12.67	NA	-3.3212*	1	1
Women	50+	Cervix	2002	11.97	12.25	NA	-3.3212*	1	1
Women	50+	Cervix	2003	12.34	11.84	NA	-3.3212*	1	1
Women	50+	Cervix	2004	10.76	11.45	NA	-3.3212*	1	1
Women	50+	Cervix	2005	10.81	11.07	NA	-3.3212*	1	1
Women	50+	Cervix	2006	10.86	10.70	NA	-3.3212*	1	1
Women	50+	Cervix	2007	10.43	10.35	NA	-3.3212*	1	1
Women	50+	Cervix	2008	9.96	10.00	Joinpoint 1	NA	1	1
Women	50+	Cervix	2009	10.30	9.96	NA	-0.4726	1	1
Women	50+	Cervix	2010	9.65	9.91	NA	-0.4726	1	1
Women	50+	Cervix	2011	10.03	9.86	NA	-0.4726	1	1
Women	50+	Cervix	2012	10.09	9.82	NA	-0.4726	1	1
Women	50+	Cervix	2013	10.37	9.77	NA	-0.4726	1	1
Women	50+	Cervix	2014	9.27	9.72	NA	-0.4726	1	1
Women	50+	Cervix	2015	8.90	9.68	NA	-0.4726	1	1
Women	50+	Cervix	2016	9.59	9.63	NA	-0.4726	1	1
Women	50+	Cervix	2017	9.52	9.59	NA	-0.4726	1	1
Women	50+	Cervix	2018	9.79	9.54	NA	-0.4726	1	1
Women	50+	Cervix	2019	9.73	9.50	NA	-0.4726	1	1
Women	50+	Colorectum	2001	137.81	135.63	NA	1.0449*	2	2
Women	50+	Colorectum	2002	135.48	137.05	NA	1.0449*	2	2
Women	50+	Colorectum	2003	136.29	138.48	NA	1.0449*	2	2
Women	50+	Colorectum	2004	139.91	139.93	NA	1.0449*	2	2
Women	50+	Colorectum	2005	140.75	141.39	NA	1.0449*	2	2
Women	50+	Colorectum	2006	143.04	142.87	NA	1.0449*	2	2
Women	50+	Colorectum	2007	145.97	144.36	NA	1.0449*	2	2
Women	50+	Colorectum	2008	148.10	145.87	NA	1.0449*	2	2
Women	50+	Colorectum	2009	148.35	147.39	NA	1.0449*	2	2
Women	50+	Colorectum	2010	147.54	148.93	NA	1.0449*	2	2
Women	50+	Colorectum	2011	150.92	150.49	Joinpoint 1	NA	2	2
Women	50+	Colorectum	2012	148.71	148.51	NA	-1.3166*	2	2
Women	50+	Colorectum	2013	143.61	146.55	NA	-1.3166*	2	2
Women	50+	Colorectum	2014	143.41	144.62	NA	-1.3166*	2	2
Women	50+	Colorectum	2015	145.02	142.72	NA	-1.3166*	2	2
Women	50+	Colorectum	2016	140.78	140.84	NA	-1.3166*	2	2
Women	50+	Colorectum	2017	139.53	138.98	Joinpoint 2	NA	2	2
Women	50+	Colorectum	2018	140.80	141.78	NA	2.0140	2	2
Women	50+	Colorectum	2019	145.14	144.64	NA	2.0140	2	2
Women	50+	Endometrium	2001	51.12	50.48	NA	3.0285*	1	1
Women	50+	Endometrium	2002	50.88	52.01	NA	3.0285*	1	1
Women	50+	Endometrium	2003	54.17	53.59	NA	3.0285*	1	1
Women	50+	Endometrium	2004	53.59	55.21	NA	3.0285*	1	1
Women	50+	Endometrium	2005	57.45	56.88	NA	3.0285*	1	1
Women	50+	Endometrium	2006	59.59	58.61	NA	3.0285*	1	1
Women	50+	Endometrium	2007	61.61	60.38	NA	3.0285*	1	1
Women	50+	Endometrium	2008	62.38	62.21	NA	3.0285*	1	1
Women	50+	Endometrium	2009	62.99	64.09	NA	3.0285*	1	1
Women	50+	Endometrium	2010	65.94	66.04	NA	3.0285*	1	1
Women	50+	Endometrium	2011	67.45	68.04	Joinpoint 1	NA	1	1
Women	50+	Endometrium	2012	67.83	68.23	NA	0.2871	1	1
Women	50+	Endometrium	2013	68.97	68.43	NA	0.2871	1	1
Women	50+	Endometrium	2014	70.10	68.62	NA	0.2871	1	1
Women	50+	Endometrium	2015	67.05	68.82	NA	0.2871	1	1
Women	50+	Endometrium	2016	70.21	69.02	NA	0.2871	1	1
Women	50+	Endometrium	2017	68.29	69.22	NA	0.2871	1	1
Women	50+	Endometrium	2018	70.69	69.41	NA	0.2871	1	1
Women	50+	Endometrium	2019	68.73	69.61	NA	0.2871	1	1
Women	50+	Gallbladder	2001	6.34	6.06	NA	3.3791*	0	0
Women	50+	Gallbladder	2002	6.07	6.26	NA	3.3791*	0	0
Women	50+	Gallbladder	2003	5.97	6.47	NA	3.3791*	0	0
Women	50+	Gallbladder	2004	6.30	6.69	NA	3.3791*	0	0
Women	50+	Gallbladder	2005	6.81	6.92	NA	3.3791*	0	0
Women	50+	Gallbladder	2006	7.53	7.15	NA	3.3791*	0	0
Women	50+	Gallbladder	2007	7.52	7.40	NA	3.3791*	0	0
Women	50+	Gallbladder	2008	7.71	7.65	NA	3.3791*	0	0
Women	50+	Gallbladder	2009	8.01	7.90	NA	3.3791*	0	0
Women	50+	Gallbladder	2010	8.86	8.17	NA	3.3791*	0	0
Women	50+	Gallbladder	2011	8.52	8.45	NA	3.3791*	0	0
Women	50+	Gallbladder	2012	9.06	8.73	NA	3.3791*	0	0
Women	50+	Gallbladder	2013	9.48	9.03	NA	3.3791*	0	0
Women	50+	Gallbladder	2014	9.30	9.33	NA	3.3791*	0	0
Women	50+	Gallbladder	2015	9.34	9.65	NA	3.3791*	0	0
Women	50+	Gallbladder	2016	9.74	9.97	NA	3.3791*	0	0
Women	50+	Gallbladder	2017	9.59	10.31	NA	3.3791*	0	0
Women	50+	Gallbladder	2018	11.12	10.66	NA	3.3791*	0	0
Women	50+	Gallbladder	2019	10.66	11.02	NA	3.3791*	0	0
Women	50+	Hodgkin Lymphoma	2001	2.16	2.04	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2002	2.03	2.11	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2003	1.97	2.18	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2004	2.18	2.26	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2005	2.51	2.34	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2006	2.69	2.42	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2007	2.39	2.51	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2008	2.56	2.60	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2009	2.90	2.69	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2010	2.73	2.78	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2011	2.80	2.88	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2012	2.92	2.98	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2013	3.09	3.08	NA	3.5103*	1	1
Women	50+	Hodgkin Lymphoma	2014	3.22	3.19	Joinpoint 1	NA	1	1
Women	50+	Hodgkin Lymphoma	2015	3.30	3.15	NA	-1.3344	1	1
Women	50+	Hodgkin Lymphoma	2016	3.06	3.11	NA	-1.3344	1	1
Women	50+	Hodgkin Lymphoma	2017	2.79	3.07	NA	-1.3344	1	1
Women	50+	Hodgkin Lymphoma	2018	3.00	3.03	NA	-1.3344	1	1
Women	50+	Hodgkin Lymphoma	2019	3.17	2.99	NA	-1.3344	1	1
Women	50+	Kaposi Sarcoma	2001	0.04	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2002	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2003	0.03	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2004	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2005	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2006	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2007	0.03	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2008	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2009	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2010	0.09	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2011	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2012	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2013	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2014	0.07	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2015	0.03	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2016	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2017	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2018	0.06	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2019	0.03	NA	NA	NA	NA	NA
Women	50+	Kidney	2001	17.39	17.13	NA	4.4978*	1	1
Women	50+	Kidney	2002	17.96	17.90	NA	4.4978*	1	1
Women	50+	Kidney	2003	19.07	18.71	NA	4.4978*	1	1
Women	50+	Kidney	2004	18.93	19.55	NA	4.4978*	1	1
Women	50+	Kidney	2005	19.42	20.43	NA	4.4978*	1	1
Women	50+	Kidney	2006	21.69	21.34	NA	4.4978*	1	1
Women	50+	Kidney	2007	22.08	22.30	NA	4.4978*	1	1
Women	50+	Kidney	2008	24.30	23.31	NA	4.4978*	1	1
Women	50+	Kidney	2009	24.16	24.36	NA	4.4978*	1	1
Women	50+	Kidney	2010	26.21	25.45	NA	4.4978*	1	1
Women	50+	Kidney	2011	26.52	26.60	NA	4.4978*	1	1
Women	50+	Kidney	2012	26.77	27.79	NA	4.4978*	1	1
Women	50+	Kidney	2013	29.83	29.04	NA	4.4978*	1	1
Women	50+	Kidney	2014	30.90	30.35	Joinpoint 1	NA	1	1
Women	50+	Kidney	2015	29.48	30.15	NA	-0.6531	1	1
Women	50+	Kidney	2016	29.66	29.95	NA	-0.6531	1	1
Women	50+	Kidney	2017	30.08	29.76	NA	-0.6531	1	1
Women	50+	Kidney	2018	28.30	29.56	NA	-0.6531	1	1
Women	50+	Kidney	2019	30.48	29.37	NA	-0.6531	1	1
Women	50+	Larynx	2001	3.39	3.26	NA	-0.8965*	0	0
Women	50+	Larynx	2002	3.19	3.23	NA	-0.8965*	0	0
Women	50+	Larynx	2003	3.30	3.20	NA	-0.8965*	0	0
Women	50+	Larynx	2004	2.89	3.17	NA	-0.8965*	0	0
Women	50+	Larynx	2005	2.98	3.14	NA	-0.8965*	0	0
Women	50+	Larynx	2006	3.10	3.11	NA	-0.8965*	0	0
Women	50+	Larynx	2007	2.89	3.09	NA	-0.8965*	0	0
Women	50+	Larynx	2008	3.06	3.06	NA	-0.8965*	0	0
Women	50+	Larynx	2009	2.99	3.03	NA	-0.8965*	0	0
Women	50+	Larynx	2010	3.12	3.00	NA	-0.8965*	0	0
Women	50+	Larynx	2011	3.25	2.98	NA	-0.8965*	0	0
Women	50+	Larynx	2012	3.53	2.95	NA	-0.8965*	0	0
Women	50+	Larynx	2013	2.73	2.92	NA	-0.8965*	0	0
Women	50+	Larynx	2014	2.85	2.90	NA	-0.8965*	0	0
Women	50+	Larynx	2015	3.32	2.87	NA	-0.8965*	0	0
Women	50+	Larynx	2016	2.64	2.85	NA	-0.8965*	0	0
Women	50+	Larynx	2017	2.80	2.82	NA	-0.8965*	0	0
Women	50+	Larynx	2018	2.67	2.80	NA	-0.8965*	0	0
Women	50+	Larynx	2019	2.59	2.77	NA	-0.8965*	0	0
Women	50+	Leukaemia	2001	24.59	23.04	NA	1.9823*	1	1
Women	50+	Leukaemia	2002	23.95	23.50	NA	1.9823*	1	1
