"year","sex","age_group","cancer_site","Rate","count"
2003,"Women","50+","Lung",132.721794871795,12167
2004,"Women","50+","Lung",133.442307692308,12234
2005,"Women","50+","Lung",138.770512820513,12805
2006,"Women","50+","Lung",144.067948717949,13417
2007,"Women","50+","Lung",146.005128205128,13765
2008,"Women","50+","Lung",152.476923076923,14516
2009,"Women","50+","Lung",151.766666666667,14623
2010,"Women","50+","Lung",154.034615384615,15022
2011,"Women","50+","Lung",159.715384615385,15772
2012,"Women","50+","Lung",165.087179487179,16542
2013,"Women","50+","Lung",166.233333333333,16944
2014,"Women","50+","Lung",165.994871794872,17210
2015,"Women","50+","Lung",167.276923076923,17524
2016,"Women","50+","Lung",168.194871794872,17863
2017,"Women","50+","Lung",171.762820512821,18584
2018,"Women","50+","Lung",169.089743589744,18573
2019,"Women","50+","Lung",168.944871794872,18944
2001,"Women","50+","Melanoma",25.9641025641026,2330
2002,"Women","50+","Melanoma",27.8884615384615,2517
2003,"Women","50+","Melanoma",28.4205128205128,2582
2004,"Women","50+","Melanoma",30.2576923076923,2757
2005,"Women","50+","Melanoma",31.9846153846154,2929
2006,"Women","50+","Melanoma",34.0294871794872,3143
2007,"Women","50+","Melanoma",34.8679487179487,3257
2008,"Women","50+","Melanoma",37.5,3530
2009,"Women","50+","Melanoma",37.2358974358974,3556
2010,"Women","50+","Melanoma",39.9051282051282,3848
2011,"Women","50+","Melanoma",41.148717948718,4026
2012,"Women","50+","Melanoma",41.7871794871795,4164
2013,"Women","50+","Melanoma",45.1448717948718,4576
2014,"Women","50+","Melanoma",46.1615384615385,4757
2015,"Women","50+","Melanoma",46.4628205128205,4867
2016,"Women","50+","Melanoma",49.1794871794872,5220
2017,"Women","50+","Melanoma",47.6474358974359,5147
2018,"Women","50+","Melanoma",50.7346153846154,5564
2019,"Women","50+","Melanoma",50.3410256410256,5599
2001,"Women","50+","MultipleMyeloma",16.3166666666667,1509
2002,"Women","50+","MultipleMyeloma",16.0282051282051,1483
2003,"Women","50+","MultipleMyeloma",16.8884615384615,1570
2004,"Women","50+","MultipleMyeloma",16.5205128205128,1532
2005,"Women","50+","MultipleMyeloma",17.4551282051282,1637
2006,"Women","50+","MultipleMyeloma",17.5884615384615,1651
2007,"Women","50+","MultipleMyeloma",17.8948717948718,1698
2008,"Women","50+","MultipleMyeloma",19.5333333333333,1871
2009,"Women","50+","MultipleMyeloma",18.9423076923077,1843
2010,"Women","50+","MultipleMyeloma",18.7782051282051,1849
2011,"Women","50+","MultipleMyeloma",18.7807692307692,1872
2012,"Women","50+","MultipleMyeloma",19.674358974359,1974
2013,"Women","50+","MultipleMyeloma",24.4346153846154,2499
2014,"Women","50+","MultipleMyeloma",24.3217948717949,2530
2015,"Women","50+","MultipleMyeloma",23.1025641025641,2436
2016,"Women","50+","MultipleMyeloma",23.4115384615385,2508
2017,"Women","50+","MultipleMyeloma",23.7230769230769,2584
2018,"Women","50+","MultipleMyeloma",23.0474358974359,2533
2019,"Women","50+","MultipleMyeloma",24.7435897435897,2777
2001,"Women","50+","Non-Hodgkin Lymphoma",36.3641025641026,3305
2002,"Women","50+","Non-Hodgkin Lymphoma",36.2512820512821,3312
2003,"Women","50+","Non-Hodgkin Lymphoma",38.1038461538462,3487
2004,"Women","50+","Non-Hodgkin Lymphoma",39.0115384615385,3595
2005,"Women","50+","Non-Hodgkin Lymphoma",38.9461538461538,3588
2006,"Women","50+","Non-Hodgkin Lymphoma",40.3384615384615,3741
2007,"Women","50+","Non-Hodgkin Lymphoma",40.6346153846154,3820
2008,"Women","50+","Non-Hodgkin Lymphoma",44.4307692307692,4213
2009,"Women","50+","Non-Hodgkin Lymphoma",44.5538461538462,4266
2010,"Women","50+","Non-Hodgkin Lymphoma",43.7371794871795,4243
2011,"Women","50+","Non-Hodgkin Lymphoma",45.6346153846154,4475
2012,"Women","50+","Non-Hodgkin Lymphoma",46.2602564102564,4615
2013,"Women","50+","Non-Hodgkin Lymphoma",44.8769230769231,4563
2014,"Women","50+","Non-Hodgkin Lymphoma",42.2679487179487,4378
2015,"Women","50+","Non-Hodgkin Lymphoma",43.0230769230769,4499
2016,"Women","50+","Non-Hodgkin Lymphoma",43.3564102564103,4611
2017,"Women","50+","Non-Hodgkin Lymphoma",42.3282051282051,4598
2018,"Women","50+","Non-Hodgkin Lymphoma",41.1538461538462,4538
2019,"Women","50+","Non-Hodgkin Lymphoma",41.3179487179487,4630
2001,"Women","50+","Oesophagus",23.7179487179487,2230
2002,"Women","50+","Oesophagus",23.1858974358974,2184
2003,"Women","50+","Oesophagus",23.3897435897436,2213
2004,"Women","50+","Oesophagus",22.5551282051282,2131
2005,"Women","50+","Oesophagus",23.2448717948718,2224
2006,"Women","50+","Oesophagus",23.1948717948718,2226
2007,"Women","50+","Oesophagus",22.8653846153846,2215
2008,"Women","50+","Oesophagus",22.325641025641,2184
2009,"Women","50+","Oesophagus",21.9192307692308,2168
2010,"Women","50+","Oesophagus",22.5282051282051,2266
2011,"Women","50+","Oesophagus",21.6935897435897,2198
2012,"Women","50+","Oesophagus",22.8730769230769,2355
2013,"Women","50+","Oesophagus",22.5692307692308,2343
2014,"Women","50+","Oesophagus",22.0820512820513,2339
2015,"Women","50+","Oesophagus",21.9448717948718,2361
2016,"Women","50+","Oesophagus",20.8820512820513,2278
2017,"Women","50+","Oesophagus",20.3910256410256,2250
2018,"Women","50+","Oesophagus",20.4923076923077,2298
2019,"Women","50+","Oesophagus",20.3294871794872,2333
2001,"Women","50+","Oral",14.2128205128205,1278
2002,"Women","50+","Oral",13.4012820512821,1214
2003,"Women","50+","Oral",14.4858974358974,1322
2004,"Women","50+","Oral",14.9666666666667,1371
2005,"Women","50+","Oral",15.1589743589744,1398
2006,"Women","50+","Oral",15.9820512820513,1494
2007,"Women","50+","Oral",15.8961538461538,1491
2008,"Women","50+","Oral",17.6769230769231,1674
2009,"Women","50+","Oral",17.8423076923077,1711
2010,"Women","50+","Oral",19.2730769230769,1863
2011,"Women","50+","Oral",19.2435897435897,1884
2012,"Women","50+","Oral",20.0551282051282,1996
2013,"Women","50+","Oral",20.0717948717949,2023
2014,"Women","50+","Oral",20.4320512820513,2092
2015,"Women","50+","Oral",20.4371794871795,2130
2016,"Women","50+","Oral",20.9692307692308,2216
2017,"Women","50+","Oral",20.7628205128205,2232
2018,"Women","50+","Oral",22.1102564102564,2409
2019,"Women","50+","Oral",22.4615384615385,2491
2001,"Women","50+","Ovary",57.1205128205128,5087
2002,"Women","50+","Ovary",54.6846153846154,4903
2003,"Women","50+","Ovary",54.7179487179487,4928
2004,"Women","50+","Ovary",52.1320512820513,4727
2005,"Women","50+","Ovary",52.5974358974359,4801
2006,"Women","50+","Ovary",51.7423076923077,4755
2007,"Women","50+","Ovary",50.7410256410256,4725
2008,"Women","50+","Ovary",49.0923076923077,4614
2009,"Women","50+","Ovary",51.2307692307692,4878
2010,"Women","50+","Ovary",49.6397435897436,4790
2011,"Women","50+","Ovary",50.1,4879
2012,"Women","50+","Ovary",48.0551282051282,4751
2013,"Women","50+","Ovary",49.5615384615385,4994
2014,"Women","50+","Ovary",48.6846153846154,4977
2015,"Women","50+","Ovary",46.1051282051282,4812
2016,"Women","50+","Ovary",46.2320512820513,4890
2017,"Women","50+","Ovary",43.6307692307692,4697
2018,"Women","50+","Ovary",43.2102564102564,4715
2019,"Women","50+","Ovary",44.3961538461538,4943
2001,"Women","50+","Pancreas",31.9551282051282,2987
2002,"Women","50+","Pancreas",31.4717948717949,2943
2003,"Women","50+","Pancreas",32.2884615384615,3037
2004,"Women","50+","Pancreas",33.8064102564103,3179
2005,"Women","50+","Pancreas",34.298717948718,3238
2006,"Women","50+","Pancreas",35.0115384615385,3339
2007,"Women","50+","Pancreas",34.6717948717949,3332
2008,"Women","50+","Pancreas",35.7628205128205,3477
2009,"Women","50+","Pancreas",36.3807692307692,3568
2010,"Women","50+","Pancreas",35.8538461538462,3566
2011,"Women","50+","Pancreas",36.6974358974359,3694
2012,"Women","50+","Pancreas",37.2564102564103,3809
2013,"Women","50+","Pancreas",38.3602564102564,3990
2014,"Women","50+","Pancreas",37.7538461538462,3985
2015,"Women","50+","Pancreas",38.4910256410256,4122
2016,"Women","50+","Pancreas",37.6064102564103,4080
2017,"Women","50+","Pancreas",38.3487179487179,4226
2018,"Women","50+","Pancreas",37.224358974359,4173
2019,"Women","50+","Pancreas",38.4064102564103,4387
2001,"Women","50+","Stomach",27.1141025641026,2541
2002,"Women","50+","Stomach",25.9769230769231,2462
2003,"Women","50+","Stomach",25.2923076923077,2398
2004,"Women","50+","Stomach",24.2128205128205,2300
2005,"Women","50+","Stomach",22.2358974358974,2140
2006,"Women","50+","Stomach",21.8897435897436,2118
2007,"Women","50+","Stomach",22.2615384615385,2177
2008,"Women","50+","Stomach",21.3474358974359,2094
2009,"Women","50+","Stomach",20.375641025641,2033
2010,"Women","50+","Stomach",20.0961538461538,2022
2011,"Women","50+","Stomach",18.7076923076923,1901
2012,"Women","50+","Stomach",17.7666666666667,1835
2013,"Women","50+","Stomach",18.2653846153846,1906
2014,"Women","50+","Stomach",16.1487179487179,1726
2015,"Women","50+","Stomach",16.9974358974359,1839
2016,"Women","50+","Stomach",15.7448717948718,1724
2017,"Women","50+","Stomach",14.9576923076923,1657
2018,"Women","50+","Stomach",15.1346153846154,1709
2019,"Women","50+","Stomach",15.825641025641,1822
2001,"Women","50+","Thyroid",5.31153846153846,477
2002,"Women","50+","Thyroid",5.45128205128205,487
2003,"Women","50+","Thyroid",5.64615384615385,509
2004,"Women","50+","Thyroid",5.61410256410256,508
2005,"Women","50+","Thyroid",6.20384615384615,566
2006,"Women","50+","Thyroid",6.72692307692308,618
2007,"Women","50+","Thyroid",7.29615384615385,670
2008,"Women","50+","Thyroid",7.42692307692308,689
2009,"Women","50+","Thyroid",7.9474358974359,752
2010,"Women","50+","Thyroid",7.83717948717949,748
2011,"Women","50+","Thyroid",8.34871794871795,805
2012,"Women","50+","Thyroid",9.72948717948718,955
2013,"Women","50+","Thyroid",10.1833333333333,1016
2014,"Women","50+","Thyroid",10.6217948717949,1079
2015,"Women","50+","Thyroid",11.074358974359,1142
2016,"Women","50+","Thyroid",10.4448717948718,1099
2017,"Women","50+","Thyroid",11.0833333333333,1183
2018,"Women","50+","Thyroid",11.4371794871795,1235
2019,"Women","50+","Thyroid",11.8820512820513,1299
