"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Women	20-49	Non-Hodgkin Lymphoma	2005	4.30	4.60	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2006	4.30	4.62	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2007	4.70	4.64	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2008	4.50	4.66	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2009	5.00	4.68	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2010	5.10	4.71	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2011	5.30	4.73	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2012	5.10	4.75	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2013	4.70	4.77	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2014	4.90	4.79	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2015	4.70	4.82	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2016	4.80	4.84	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2017	4.60	4.86	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2018	4.30	4.88	NA	0.4667	0	0
Women	20-49	Non-Hodgkin Lymphoma	2019	5.20	4.91	NA	0.4667	0	0
Women	20-49	Oesophagus	2001	0.80	0.68	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2002	0.60	0.67	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2003	0.70	0.65	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2004	0.60	0.64	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2005	0.60	0.63	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2006	0.70	0.62	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2007	0.50	0.61	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2008	0.70	0.61	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2009	0.60	0.60	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2010	0.50	0.59	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2011	0.50	0.58	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2012	0.60	0.57	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2013	0.70	0.56	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2014	0.60	0.55	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2015	0.50	0.54	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2016	0.50	0.53	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2017	0.40	0.52	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2018	0.70	0.52	NA	-1.5696*	0	0
Women	20-49	Oesophagus	2019	0.50	0.51	NA	-1.5696*	0	0
Women	20-49	Oral	2001	2.30	2.23	NA	-2.1363	2	2
Women	20-49	Oral	2002	2.00	2.18	NA	-2.1363	2	2
Women	20-49	Oral	2003	2.30	2.13	NA	-2.1363	2	2
Women	20-49	Oral	2004	2.00	2.09	Joinpoint 1	NA	2	2
Women	20-49	Oral	2005	2.30	2.25	NA	7.7586	2	2
Women	20-49	Oral	2006	2.50	2.42	NA	7.7586	2	2
Women	20-49	Oral	2007	2.50	2.61	NA	7.7586	2	2
Women	20-49	Oral	2008	2.90	2.81	Joinpoint 2	NA	2	2
Women	20-49	Oral	2009	2.90	2.84	NA	0.8155	2	2
Women	20-49	Oral	2010	2.80	2.86	NA	0.8155	2	2
Women	20-49	Oral	2011	2.60	2.88	NA	0.8155	2	2
Women	20-49	Oral	2012	3.10	2.91	NA	0.8155	2	2
Women	20-49	Oral	2013	2.90	2.93	NA	0.8155	2	2
Women	20-49	Oral	2014	3.00	2.96	NA	0.8155	2	2
Women	20-49	Oral	2015	3.00	2.98	NA	0.8155	2	2
Women	20-49	Oral	2016	3.20	3.00	NA	0.8155	2	2
Women	20-49	Oral	2017	2.90	3.03	NA	0.8155	2	2
Women	20-49	Oral	2018	3.10	3.05	NA	0.8155	2	2
Women	20-49	Oral	2019	3.00	3.08	NA	0.8155	2	2
Women	20-49	Ovary	2001	8.40	8.38	NA	-0.5892	2	2
Women	20-49	Ovary	2002	8.20	8.33	NA	-0.5892	2	2
Women	20-49	Ovary	2003	8.50	8.28	NA	-0.5892	2	2
Women	20-49	Ovary	2004	8.10	8.23	NA	-0.5892	2	2
Women	20-49	Ovary	2005	8.00	8.18	Joinpoint 1	NA	2	2
Women	20-49	Ovary	2006	8.80	8.62	NA	5.3392	2	2
Women	20-49	Ovary	2007	9.40	9.08	NA	5.3392	2	2
Women	20-49	Ovary	2008	9.30	9.56	Joinpoint 2	NA	2	2
Women	20-49	Ovary	2009	9.30	9.57	NA	0.0282	2	2
Women	20-49	Ovary	2010	9.50	9.57	NA	0.0282	2	2
Women	20-49	Ovary	2011	9.40	9.57	NA	0.0282	2	2
Women	20-49	Ovary	2012	9.90	9.58	NA	0.0282	2	2
Women	20-49	Ovary	2013	9.80	9.58	NA	0.0282	2	2
Women	20-49	Ovary	2014	9.90	9.58	NA	0.0282	2	2
Women	20-49	Ovary	2015	9.30	9.58	NA	0.0282	2	2
Women	20-49	Ovary	2016	9.90	9.59	NA	0.0282	2	2
Women	20-49	Ovary	2017	9.40	9.59	NA	0.0282	2	2
Women	20-49	Ovary	2018	9.60	9.59	NA	0.0282	2	2
Women	20-49	Ovary	2019	9.40	9.59	NA	0.0282	2	2
Women	20-49	Pancreas	2001	0.90	0.89	NA	2.8955*	0	0
Women	20-49	Pancreas	2002	1.10	0.92	NA	2.8955*	0	0
Women	20-49	Pancreas	2003	0.80	0.95	NA	2.8955*	0	0
Women	20-49	Pancreas	2004	0.80	0.97	NA	2.8955*	0	0
Women	20-49	Pancreas	2005	1.00	1.00	NA	2.8955*	0	0
Women	20-49	Pancreas	2006	1.20	1.03	NA	2.8955*	0	0
Women	20-49	Pancreas	2007	1.10	1.06	NA	2.8955*	0	0
Women	20-49	Pancreas	2008	1.10	1.09	NA	2.8955*	0	0
Women	20-49	Pancreas	2009	1.10	1.12	NA	2.8955*	0	0
Women	20-49	Pancreas	2010	1.10	1.16	NA	2.8955*	0	0
Women	20-49	Pancreas	2011	1.20	1.19	NA	2.8955*	0	0
Women	20-49	Pancreas	2012	1.20	1.22	NA	2.8955*	0	0
Women	20-49	Pancreas	2013	1.40	1.26	NA	2.8955*	0	0
Women	20-49	Pancreas	2014	1.30	1.30	NA	2.8955*	0	0
Women	20-49	Pancreas	2015	1.40	1.33	NA	2.8955*	0	0
Women	20-49	Pancreas	2016	1.40	1.37	NA	2.8955*	0	0
Women	20-49	Pancreas	2017	1.30	1.41	NA	2.8955*	0	0
Women	20-49	Pancreas	2018	1.40	1.45	NA	2.8955*	0	0
Women	20-49	Pancreas	2019	1.50	1.49	NA	2.8955*	0	0
Women	20-49	Stomach	2001	1.30	1.12	NA	0.4964	0	0
Women	20-49	Stomach	2002	0.90	1.13	NA	0.4964	0	0
Women	20-49	Stomach	2003	1.20	1.13	NA	0.4964	0	0
Women	20-49	Stomach	2004	1.30	1.14	NA	0.4964	0	0
Women	20-49	Stomach	2005	1.10	1.14	NA	0.4964	0	0
Women	20-49	Stomach	2006	1.10	1.15	NA	0.4964	0	0
Women	20-49	Stomach	2007	1.20	1.16	NA	0.4964	0	0
Women	20-49	Stomach	2008	1.10	1.16	NA	0.4964	0	0
Women	20-49	Stomach	2009	1.10	1.17	NA	0.4964	0	0
Women	20-49	Stomach	2010	1.30	1.17	NA	0.4964	0	0
Women	20-49	Stomach	2011	1.10	1.18	NA	0.4964	0	0
Women	20-49	Stomach	2012	1.30	1.19	NA	0.4964	0	0
Women	20-49	Stomach	2013	1.10	1.19	NA	0.4964	0	0
Women	20-49	Stomach	2014	1.20	1.20	NA	0.4964	0	0
Women	20-49	Stomach	2015	1.20	1.20	NA	0.4964	0	0
Women	20-49	Stomach	2016	1.10	1.21	NA	0.4964	0	0
Women	20-49	Stomach	2017	1.20	1.22	NA	0.4964	0	0
Women	20-49	Stomach	2018	1.20	1.22	NA	0.4964	0	0
Women	20-49	Stomach	2019	1.40	1.23	NA	0.4964	0	0
Women	20-49	Thyroid	2001	3.90	3.97	NA	7.3019*	1	1
Women	20-49	Thyroid	2002	4.30	4.26	NA	7.3019*	1	1
Women	20-49	Thyroid	2003	4.40	4.57	NA	7.3019*	1	1
Women	20-49	Thyroid	2004	5.00	4.90	NA	7.3019*	1	1
Women	20-49	Thyroid	2005	5.10	5.26	NA	7.3019*	1	1
Women	20-49	Thyroid	2006	6.10	5.64	NA	7.3019*	1	1
Women	20-49	Thyroid	2007	6.20	6.06	NA	7.3019*	1	1
Women	20-49	Thyroid	2008	6.50	6.50	NA	7.3019*	1	1
Women	20-49	Thyroid	2009	6.80	6.97	NA	7.3019*	1	1
Women	20-49	Thyroid	2010	7.40	7.48	NA	7.3019*	1	1
Women	20-49	Thyroid	2011	7.90	8.03	NA	7.3019*	1	1
Women	20-49	Thyroid	2012	8.70	8.61	NA	7.3019*	1	1
Women	20-49	Thyroid	2013	9.40	9.24	Joinpoint 1	NA	1	1
Women	20-49	Thyroid	2014	9.20	9.55	NA	3.3740*	1	1
Women	20-49	Thyroid	2015	9.70	9.88	NA	3.3740*	1	1
Women	20-49	Thyroid	2016	10.70	10.21	NA	3.3740*	1	1
Women	20-49	Thyroid	2017	10.50	10.55	NA	3.3740*	1	1
Women	20-49	Thyroid	2018	10.90	10.91	NA	3.3740*	1	1
Women	20-49	Thyroid	2019	11.20	11.28	NA	3.3740*	1	1
Women	50+	Bladder	2001	27.70	26.89	NA	-0.8264*	1	1
Women	50+	Bladder	2002	26.30	26.66	NA	-0.8264*	1	1
Women	50+	Bladder	2003	26.70	26.44	NA	-0.8264*	1	1
Women	50+	Bladder	2004	25.30	26.22	NA	-0.8264*	1	1
Women	50+	Bladder	2005	25.80	26.01	NA	-0.8264*	1	1
Women	50+	Bladder	2006	26.00	25.79	NA	-0.8264*	1	1
Women	50+	Bladder	2007	25.40	25.58	NA	-0.8264*	1	1
Women	50+	Bladder	2008	26.10	25.37	NA	-0.8264*	1	1
Women	50+	Bladder	2009	24.50	25.16	NA	-0.8264*	1	1
Women	50+	Bladder	2010	25.00	24.95	NA	-0.8264*	1	1
Women	50+	Bladder	2011	25.50	24.74	Joinpoint 1	NA	1	1
Women	50+	Bladder	2012	24.70	24.20	NA	-2.1841*	1	1
Women	50+	Bladder	2013	23.90	23.68	NA	-2.1841*	1	1
Women	50+	Bladder	2014	22.00	23.16	NA	-2.1841*	1	1
Women	50+	Bladder	2015	22.40	22.65	NA	-2.1841*	1	1
Women	50+	Bladder	2016	21.90	22.16	NA	-2.1841*	1	1
Women	50+	Bladder	2017	21.90	21.67	NA	-2.1841*	1	1
Women	50+	Bladder	2018	20.80	21.20	NA	-2.1841*	1	1
Women	50+	Bladder	2019	21.50	20.74	NA	-2.1841*	1	1
Women	50+	Brain and CNS	2001	12.80	12.78	NA	-0.4852	2	2
Women	50+	Brain and CNS	2002	12.70	12.72	NA	-0.4852	2	2
Women	50+	Brain and CNS	2003	12.60	12.66	NA	-0.4852	2	2
Women	50+	Brain and CNS	2004	12.70	12.60	NA	-0.4852	2	2
Women	50+	Brain and CNS	2005	12.30	12.54	Joinpoint 1	NA	2	2
Women	50+	Brain and CNS	2006	13.30	13.03	NA	3.9607	2	2
Women	50+	Brain and CNS	2007	13.50	13.55	NA	3.9607	2	2
Women	50+	Brain and CNS	2008	14.20	14.08	NA	3.9607	2	2
Women	50+	Brain and CNS	2009	14.70	14.64	Joinpoint 2	NA	2	2
Women	50+	Brain and CNS	2010	13.90	14.53	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2011	14.90	14.42	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2012	13.90	14.31	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2013	14.90	14.20	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2014	13.80	14.09	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2015	14.10	13.99	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2016	13.90	13.88	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2017	13.90	13.78	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2018	13.30	13.67	NA	-0.7602*	2	2
Women	50+	Brain and CNS	2019	13.70	13.57	NA	-0.7602*	2	2
Women	50+	Breast	2001	323.20	320.86	NA	2.0487	1	1
Women	50+	Breast	2002	321.50	327.43	NA	2.0487	1	1
Women	50+	Breast	2003	339.10	334.14	NA	2.0487	1	1
Women	50+	Breast	2004	338.40	340.98	Joinpoint 1	NA	1	1
Women	50+	Breast	2005	344.80	342.32	NA	0.3914*	1	1
Women	50+	Breast	2006	342.40	343.66	NA	0.3914*	1	1
Women	50+	Breast	2007	339.70	345.00	NA	0.3914*	1	1
Women	50+	Breast	2008	352.00	346.35	NA	0.3914*	1	1
Women	50+	Breast	2009	344.80	347.71	NA	0.3914*	1	1
Women	50+	Breast	2010	347.20	349.07	NA	0.3914*	1	1
Women	50+	Breast	2011	345.60	350.44	NA	0.3914*	1	1
Women	50+	Breast	2012	350.10	351.81	NA	0.3914*	1	1
Women	50+	Breast	2013	360.20	353.19	NA	0.3914*	1	1
Women	50+	Breast	2014	369.20	354.57	NA	0.3914*	1	1
Women	50+	Breast	2015	360.50	355.96	NA	0.3914*	1	1
Women	50+	Breast	2016	353.20	357.35	NA	0.3914*	1	1
Women	50+	Breast	2017	349.80	358.75	NA	0.3914*	1	1
Women	50+	Breast	2018	362.00	360.15	NA	0.3914*	1	1
Women	50+	Breast	2019	358.40	361.56	NA	0.3914*	1	1
Women	50+	Cervix	2001	13.20	12.90	NA	-3.4106*	1	1
Women	50+	Cervix	2002	12.20	12.46	NA	-3.4106*	1	1
Women	50+	Cervix	2003	12.60	12.04	NA	-3.4106*	1	1
Women	50+	Cervix	2004	11.00	11.63	NA	-3.4106*	1	1
Women	50+	Cervix	2005	10.90	11.23	NA	-3.4106*	1	1
Women	50+	Cervix	2006	11.10	10.85	NA	-3.4106*	1	1
Women	50+	Cervix	2007	10.50	10.48	NA	-3.4106*	1	1
Women	50+	Cervix	2008	10.10	10.12	Joinpoint 1	NA	1	1
Women	50+	Cervix	2009	10.40	10.06	NA	-0.6027	1	1
Women	50+	Cervix	2010	9.80	10.00	NA	-0.6027	1	1
Women	50+	Cervix	2011	10.10	9.94	NA	-0.6027	1	1
Women	50+	Cervix	2012	10.10	9.88	NA	-0.6027	1	1
Women	50+	Cervix	2013	10.40	9.82	NA	-0.6027	1	1
Women	50+	Cervix	2014	9.30	9.76	NA	-0.6027	1	1
Women	50+	Cervix	2015	8.80	9.70	NA	-0.6027	1	1
Women	50+	Cervix	2016	9.60	9.64	NA	-0.6027	1	1
Women	50+	Cervix	2017	9.50	9.58	NA	-0.6027	1	1
Women	50+	Cervix	2018	9.80	9.53	NA	-0.6027	1	1
Women	50+	Cervix	2019	9.80	9.47	NA	-0.6027	1	1
Women	50+	Colorectum	2001	143.20	141.15	NA	0.9706*	2	2
Women	50+	Colorectum	2002	141.10	142.52	NA	0.9706*	2	2
Women	50+	Colorectum	2003	141.70	143.91	NA	0.9706*	2	2
Women	50+	Colorectum	2004	145.00	145.30	NA	0.9706*	2	2
Women	50+	Colorectum	2005	145.80	146.71	NA	0.9706*	2	2
Women	50+	Colorectum	2006	148.50	148.14	NA	0.9706*	2	2
Women	50+	Colorectum	2007	151.60	149.57	NA	0.9706*	2	2
Women	50+	Colorectum	2008	153.60	151.03	NA	0.9706*	2	2
Women	50+	Colorectum	2009	153.70	152.49	NA	0.9706*	2	2
Women	50+	Colorectum	2010	152.30	153.97	NA	0.9706*	2	2
Women	50+	Colorectum	2011	155.70	155.47	Joinpoint 1	NA	2	2
Women	50+	Colorectum	2012	153.00	153.24	NA	-1.4342*	2	2
Women	50+	Colorectum	2013	148.20	151.04	NA	-1.4342*	2	2
Women	50+	Colorectum	2014	147.90	148.87	NA	-1.4342*	2	2
Women	50+	Colorectum	2015	149.20	146.74	NA	-1.4342*	2	2
Women	50+	Colorectum	2016	144.40	144.63	NA	-1.4342*	2	2
Women	50+	Colorectum	2017	143.00	142.56	Joinpoint 2	NA	2	2
Women	50+	Colorectum	2018	144.80	145.67	NA	2.1840	2	2
Women	50+	Colorectum	2019	149.30	148.85	NA	2.1840	2	2
Women	50+	Endometrium	2001	50.60	50.11	NA	3.0196*	1	1
Women	50+	Endometrium	2002	50.40	51.63	NA	3.0196*	1	1
Women	50+	Endometrium	2003	53.90	53.18	NA	3.0196*	1	1
Women	50+	Endometrium	2004	53.20	54.79	NA	3.0196*	1	1
Women	50+	Endometrium	2005	57.00	56.44	NA	3.0196*	1	1
Women	50+	Endometrium	2006	59.20	58.15	NA	3.0196*	1	1
Women	50+	Endometrium	2007	61.20	59.90	NA	3.0196*	1	1
Women	50+	Endometrium	2008	62.10	61.71	NA	3.0196*	1	1
Women	50+	Endometrium	2009	62.50	63.58	NA	3.0196*	1	1
Women	50+	Endometrium	2010	65.50	65.50	NA	3.0196*	1	1
Women	50+	Endometrium	2011	66.80	67.47	Joinpoint 1	NA	1	1
Women	50+	Endometrium	2012	67.20	67.68	NA	0.3019	1	1
Women	50+	Endometrium	2013	68.40	67.88	NA	0.3019	1	1
Women	50+	Endometrium	2014	69.40	68.09	NA	0.3019	1	1
Women	50+	Endometrium	2015	66.50	68.29	NA	0.3019	1	1
Women	50+	Endometrium	2016	69.50	68.50	NA	0.3019	1	1
Women	50+	Endometrium	2017	67.70	68.71	NA	0.3019	1	1
Women	50+	Endometrium	2018	70.20	68.91	NA	0.3019	1	1
Women	50+	Endometrium	2019	68.50	69.12	NA	0.3019	1	1
Women	50+	Gallbladder	2001	6.60	6.30	NA	3.3095*	0	0
Women	50+	Gallbladder	2002	6.30	6.51	NA	3.3095*	0	0
Women	50+	Gallbladder	2003	6.30	6.72	NA	3.3095*	0	0
Women	50+	Gallbladder	2004	6.50	6.94	NA	3.3095*	0	0
Women	50+	Gallbladder	2005	7.00	7.17	NA	3.3095*	0	0
Women	50+	Gallbladder	2006	7.80	7.41	NA	3.3095*	0	0
Women	50+	Gallbladder	2007	7.80	7.66	NA	3.3095*	0	0
Women	50+	Gallbladder	2008	7.90	7.91	NA	3.3095*	0	0
Women	50+	Gallbladder	2009	8.30	8.17	NA	3.3095*	0	0
Women	50+	Gallbladder	2010	9.20	8.44	NA	3.3095*	0	0
Women	50+	Gallbladder	2011	8.80	8.72	NA	3.3095*	0	0
Women	50+	Gallbladder	2012	9.30	9.01	NA	3.3095*	0	0
Women	50+	Gallbladder	2013	9.80	9.31	NA	3.3095*	0	0
Women	50+	Gallbladder	2014	9.60	9.62	NA	3.3095*	0	0
Women	50+	Gallbladder	2015	9.60	9.94	NA	3.3095*	0	0
Women	50+	Gallbladder	2016	10.10	10.26	NA	3.3095*	0	0
Women	50+	Gallbladder	2017	9.80	10.60	NA	3.3095*	0	0
Women	50+	Gallbladder	2018	11.40	10.96	NA	3.3095*	0	0
Women	50+	Gallbladder	2019	11.00	11.32	NA	3.3095*	0	0
Women	50+	Hodgkin Lymphoma	2001	2.10	2.02	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2002	2.00	2.10	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2003	2.00	2.17	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2004	2.20	2.25	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2005	2.50	2.33	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2006	2.70	2.41	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2007	2.40	2.50	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2008	2.50	2.59	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2009	2.90	2.68	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2010	2.70	2.78	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2011	2.80	2.88	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2012	2.90	2.98	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2013	3.10	3.09	NA	3.5889*	1	1
Women	50+	Hodgkin Lymphoma	2014	3.30	3.20	Joinpoint 1	NA	1	1
Women	50+	Hodgkin Lymphoma	2015	3.30	3.16	NA	-1.3576	1	1
Women	50+	Hodgkin Lymphoma	2016	3.00	3.11	NA	-1.3576	1	1
Women	50+	Hodgkin Lymphoma	2017	2.80	3.07	NA	-1.3576	1	1
Women	50+	Hodgkin Lymphoma	2018	3.00	3.03	NA	-1.3576	1	1
Women	50+	Hodgkin Lymphoma	2019	3.20	2.99	NA	-1.3576	1	1
Women	50+	Kaposi Sarcoma	2001	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2002	0.00	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2003	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2004	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2005	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2006	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2007	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2008	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2009	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2010	0.20	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2011	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2012	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2013	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2014	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2015	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2016	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2017	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2018	0.10	NA	NA	NA	NA	NA
Women	50+	Kaposi Sarcoma	2019	0.10	NA	NA	NA	NA	NA
Women	50+	Kidney	2001	17.70	17.41	NA	4.4816*	1	1
Women	50+	Kidney	2002	18.30	18.19	NA	4.4816*	1	1
Women	50+	Kidney	2003	19.30	19.01	NA	4.4816*	1	1
Women	50+	Kidney	2004	19.20	19.86	NA	4.4816*	1	1
Women	50+	Kidney	2005	19.70	20.75	NA	4.4816*	1	1
Women	50+	Kidney	2006	22.10	21.68	NA	4.4816*	1	1
Women	50+	Kidney	2007	22.30	22.65	NA	4.4816*	1	1
Women	50+	Kidney	2008	24.70	23.67	NA	4.4816*	1	1
Women	50+	Kidney	2009	24.70	24.73	NA	4.4816*	1	1
Women	50+	Kidney	2010	26.70	25.84	NA	4.4816*	1	1
Women	50+	Kidney	2011	26.80	27.00	NA	4.4816*	1	1
Women	50+	Kidney	2012	27.20	28.21	NA	4.4816*	1	1
Women	50+	Kidney	2013	30.30	29.47	NA	4.4816*	1	1
Women	50+	Kidney	2014	31.40	30.79	Joinpoint 1	NA	1	1
Women	50+	Kidney	2015	29.90	30.58	NA	-0.6765	1	1
Women	50+	Kidney	2016	29.90	30.37	NA	-0.6765	1	1
Women	50+	Kidney	2017	30.40	30.17	NA	-0.6765	1	1
Women	50+	Kidney	2018	28.70	29.97	NA	-0.6765	1	1
Women	50+	Kidney	2019	31.00	29.76	NA	-0.6765	1	1
Women	50+	Larynx	2001	3.40	3.26	NA	-0.9786*	0	0
Women	50+	Larynx	2002	3.20	3.23	NA	-0.9786*	0	0
Women	50+	Larynx	2003	3.30	3.20	NA	-0.9786*	0	0
Women	50+	Larynx	2004	2.90	3.17	NA	-0.9786*	0	0
Women	50+	Larynx	2005	3.00	3.14	NA	-0.9786*	0	0
Women	50+	Larynx	2006	3.10	3.11	NA	-0.9786*	0	0
Women	50+	Larynx	2007	2.90	3.08	NA	-0.9786*	0	0
Women	50+	Larynx	2008	3.00	3.05	NA	-0.9786*	0	0
Women	50+	Larynx	2009	3.00	3.02	NA	-0.9786*	0	0
Women	50+	Larynx	2010	3.10	2.99	NA	-0.9786*	0	0
Women	50+	Larynx	2011	3.20	2.96	NA	-0.9786*	0	0
Women	50+	Larynx	2012	3.50	2.93	NA	-0.9786*	0	0
Women	50+	Larynx	2013	2.70	2.90	NA	-0.9786*	0	0
Women	50+	Larynx	2014	2.80	2.87	NA	-0.9786*	0	0
Women	50+	Larynx	2015	3.30	2.84	NA	-0.9786*	0	0
Women	50+	Larynx	2016	2.60	2.82	NA	-0.9786*	0	0
Women	50+	Larynx	2017	2.70	2.79	NA	-0.9786*	0	0
Women	50+	Larynx	2018	2.70	2.76	NA	-0.9786*	0	0
Women	50+	Larynx	2019	2.60	2.74	NA	-0.9786*	0	0
Women	50+	Leukaemia	2001	25.80	24.09	NA	1.8481*	1	1
Women	50+	Leukaemia	2002	24.90	24.54	NA	1.8481*	1	1
Women	50+	Leukaemia	2003	24.00	24.99	NA	1.8481*	1	1
Women	50+	Leukaemia	2004	25.10	25.45	NA	1.8481*	1	1
Women	50+	Leukaemia	2005	25.60	25.92	NA	1.8481*	1	1
Women	50+	Leukaemia	2006	26.30	26.40	NA	1.8481*	1	1
Women	50+	Leukaemia	2007	25.00	26.89	NA	1.8481*	1	1
Women	50+	Leukaemia	2008	27.20	27.39	NA	1.8481*	1	1
Women	50+	Leukaemia	2009	29.00	27.89	NA	1.8481*	1	1
Women	50+	Leukaemia	2010	28.30	28.41	NA	1.8481*	1	1
Women	50+	Leukaemia	2011	29.20	28.94	NA	1.8481*	1	1
Women	50+	Leukaemia	2012	28.90	29.47	NA	1.8481*	1	1
Women	50+	Leukaemia	2013	31.80	30.01	NA	1.8481*	1	1
Women	50+	Leukaemia	2014	29.90	30.57	NA	1.8481*	1	1
Women	50+	Leukaemia	2015	31.30	31.13	Joinpoint 1	NA	1	1
Women	50+	Leukaemia	2016	29.30	29.79	NA	-4.3134*	1	1
Women	50+	Leukaemia	2017	29.90	28.51	NA	-4.3134*	1	1
Women	50+	Leukaemia	2018	26.30	27.28	NA	-4.3134*	1	1
Women	50+	Leukaemia	2019	26.30	26.10	NA	-4.3134*	1	1
Women	50+	Liver	2001	9.10	9.14	NA	-1.1891	2	2
Women	50+	Liver	2002	9.10	9.03	NA	-1.1891	2	2
Women	50+	Liver	2003	8.70	8.92	Joinpoint 1	NA	2	2
Women	50+	Liver	2004	9.50	9.45	NA	5.9040*	2	2
Women	50+	Liver	2005	10.10	10.00	NA	5.9040*	2	2
Women	50+	Liver	2006	10.70	10.60	NA	5.9040*	2	2
Women	50+	Liver	2007	11.40	11.22	NA	5.9040*	2	2
Women	50+	Liver	2008	11.20	11.88	NA	5.9040*	2	2
Women	50+	Liver	2009	13.10	12.59	NA	5.9040*	2	2
Women	50+	Liver	2010	13.90	13.33	NA	5.9040*	2	2
Women	50+	Liver	2011	13.70	14.12	NA	5.9040*	2	2
Women	50+	Liver	2012	14.80	14.95	NA	5.9040*	2	2
Women	50+	Liver	2013	16.20	15.83	Joinpoint 2	NA	2	2
Women	50+	Liver	2014	15.60	15.95	NA	0.7438	2	2
Women	50+	Liver	2015	16.30	16.07	NA	0.7438	2	2
Women	50+	Liver	2016	16.30	16.19	NA	0.7438	2	2
Women	50+	Liver	2017	16.00	16.31	NA	0.7438	2	2
Women	50+	Liver	2018	15.10	16.43	NA	0.7438	2	2
